Time, CommittedBytes, InitialBytes, MaxBytes, Used
10:47:48, 670957568, 134217728, 1431699456, 506490936, 670892032, 188897592, 481994440, 71, 21139456, 301, 45, 75, 10, 3,
10:48:04, 670957568, 134217728, 1431699456, 508196288, 670957568, 190694056, 480263512, 71, 15634432, 301, 45, 75, 10, 4,
10:48:19, 670957568, 134217728, 1431699456, 488306088, 670957568, 167858808, 503098760, 74, 16027648, 301, 45, 75, 10, 3,
10:48:35, 670957568, 134217728, 1431699456, 496534760, 670957568, 159283520, 511674048, 76, 33943552, 301, 45, 75, 10, 4,
10:48:50, 670957568, 134217728, 1431699456, 504998848, 670826496, 174733960, 496092536, 73, 24928256, 301, 45, 75, 10, 4,
10:49:06, 670957568, 134217728, 1431699456, 491754336, 670957568, 167596480, 503361088, 75, 15151104, 301, 45, 75, 10, 3,
10:49:22, 670892032, 134217728, 1431699456, 501328928, 670957568, 194128240, 476829328, 71, 15966208, 301, 45, 75, 10, 4,
10:49:38, 670957568, 134217728, 1431699456, 518729304, 670826496, 155679736, 515146760, 76, 36835328, 301, 45, 75, 10, 4,
10:49:55, 670957568, 134217728, 1431699456, 507507448, 670957568, 190819088, 480138480, 71, 26812416, 301, 45, 75, 10, 3,
10:50:11, 670957568, 134217728, 1431699456, 511846328, 670957568, 190897304, 480060264, 71, 17924096, 301, 45, 75, 10, 3,
10:50:26, 670957568, 134217728, 1431699456, 509493088, 670957568, 190293744, 480663824, 71, 15609856, 301, 45, 75, 10, 3,
10:50:41, 671023104, 134217728, 1431699456, 516353504, 670957568, 187957328, 483000240, 71, 16551936, 301, 45, 75, 10, 3,
10:50:57, 670957568, 134217728, 1431699456, 518684424, 670892032, 181468664, 489423368, 72, 27852800, 301, 45, 75, 10, 3,
10:51:12, 670892032, 134217728, 1431699456, 491281272, 670892032, 172797984, 498094048, 74, 18964480, 301, 45, 75, 10, 3,
10:51:28, 671023104, 134217728, 1431699456, 503835256, 671023104, 153950104, 517073000, 77, 16207872, 301, 45, 75, 10, 4,
10:51:43, 670957568, 134217728, 1431699456, 509618472, 670957568, 151937504, 519020064, 77, 17276928, 301, 45, 75, 10, 3,
10:51:59, 670957568, 134217728, 1431699456, 492963032, 670957568, 165055608, 505901960, 75, 31514624, 301, 45, 75, 10, 3,
10:52:15, 670957568, 134217728, 1431699456, 506597704, 670957568, 190072856, 480884712, 71, 22372352, 301, 45, 75, 10, 3,
10:52:30, 670957568, 134217728, 1431699456, 513685456, 670892032, 188825280, 482066752, 71, 16486400, 301, 45, 75, 10, 3,
10:52:46, 670957568, 134217728, 1431699456, 481779960, 670957568, 171589944, 499367624, 74, 17428480, 301, 45, 75, 10, 3,
10:53:02, 670892032, 134217728, 1431699456, 513178120, 670957568, 186959064, 483998504, 72, 34660352, 301, 45, 75, 10, 3,
10:53:17, 670957568, 134217728, 1431699456, 514148528, 670957568, 187893816, 483063752, 71, 24977408, 301, 45, 75, 10, 3,
10:53:34, 670957568, 134217728, 1431699456, 499759616, 670957568, 160258832, 510698736, 76, 16510976, 301, 45, 75, 10, 3,
10:53:49, 671023104, 134217728, 1431699456, 517986352, 670957568, 183270200, 487687368, 72, 16945152, 301, 45, 75, 10, 3,
10:54:04, 671023104, 134217728, 1431699456, 479111664, 671023104, 165779856, 505243248, 75, 17506304, 301, 45, 75, 10, 3,
10:54:20, 670892032, 134217728, 1431699456, 510319504, 670892032, 152987704, 517904328, 77, 28147712, 301, 45, 75, 10, 3,
10:54:35, 670957568, 134217728, 1431699456, 519667896, 670826496, 180397776, 490428720, 73, 19156992, 301, 45, 75, 10, 3,
10:54:51, 670892032, 134217728, 1431699456, 514467072, 670892032, 186799760, 484092272, 72, 16908288, 301, 45, 75, 10, 3,
10:55:06, 670892032, 134217728, 1431699456, 519892272, 670892032, 181322504, 489569528, 72, 17469440, 301, 45, 75, 10, 3,
10:55:21, 670892032, 134217728, 1431699456, 483406592, 670892032, 173005336, 497886696, 74, 35217408, 301, 45, 75, 10, 3,
10:55:37, 670957568, 134217728, 1431699456, 492497640, 670957568, 165318640, 505638928, 75, 26329088, 301, 45, 75, 10, 3,
10:55:52, 670892032, 134217728, 1431699456, 493821840, 670892032, 163960776, 506931256, 75, 17313792, 301, 45, 75, 10, 3,
10:56:07, 670957568, 134217728, 1431699456, 506722280, 670957568, 154853528, 516104040, 76, 17874944, 301, 45, 75, 10, 3,
10:56:22, 671023104, 134217728, 1431699456, 515993064, 670957568, 184967448, 485990120, 72, 15179776, 301, 45, 75, 10, 3,
10:56:38, 670957568, 134217728, 1431699456, 511931240, 670957568, 189356064, 481601504, 71, 29863936, 301, 45, 75, 10, 3,
10:56:53, 670892032, 134217728, 1431699456, 481563544, 670892032, 176076008, 494816024, 73, 20848640, 301, 45, 75, 10, 4,
10:57:09, 670957568, 134217728, 1431699456, 483089120, 670957568, 178056704, 492900864, 73, 21610496, 301, 45, 75, 10, 3,
10:57:24, 670957568, 134217728, 1431699456, 520542184, 670957568, 181710720, 489246848, 72, 15970304, 301, 45, 75, 10, 4,
10:57:39, 670957568, 134217728, 1431699456, 496790912, 670957568, 170779144, 500178424, 74, 25903104, 301, 45, 75, 10, 3,
10:57:55, 670892032, 134217728, 1431699456, 500182952, 670892032, 163382912, 507509120, 75, 17494016, 301, 45, 75, 10, 3,
10:58:10, 670957568, 134217728, 1431699456, 491947128, 670957568, 169014368, 501943200, 74, 28909568, 301, 45, 75, 10, 3,
10:58:25, 670957568, 134217728, 1431699456, 498607176, 670957568, 159727496, 511230072, 76, 20021248, 301, 45, 75, 10, 3,
10:58:41, 670892032, 134217728, 1431699456, 505506768, 670892032, 156056568, 514835464, 76, 17567744, 301, 45, 75, 10, 3,
10:58:56, 670957568, 134217728, 1431699456, 495286552, 670957568, 159481056, 511476512, 76, 29122560, 301, 45, 75, 10, 4,
10:59:10, 670957568, 134217728, 1431699456, 513809904, 670957568, 190619808, 480337760, 71, 20234240, 301, 45, 75, 10, 3,
10:59:26, 670957568, 134217728, 1431699456, 492116768, 670957568, 164239368, 506718200, 75, 16977920, 301, 45, 75, 10, 3,
10:59:42, 671023104, 134217728, 1431699456, 519374992, 671023104, 182695408, 488327696, 72, 17805312, 301, 45, 75, 10, 3,
10:59:57, 671023104, 134217728, 1431699456, 492615504, 671023104, 165535472, 505487632, 75, 31477760, 301, 45, 75, 10, 3,
11:00:13, 671023104, 134217728, 1431699456, 496310016, 671023104, 163171912, 507851192, 75, 22970368, 301, 45, 75, 10, 3,
11:00:28, 671023104, 134217728, 1431699456, 483943800, 671023104, 175410712, 495612392, 73, 17469440, 301, 45, 75, 10, 3,
11:00:43, 671023104, 134217728, 1431699456, 488942528, 671023104, 169426544, 501596560, 74, 17661952, 301, 45, 75, 10, 3,
11:00:59, 671023104, 134217728, 1431699456, 494412040, 671023104, 157508552, 513514552, 76, 34705408, 301, 45, 75, 10, 3,
11:01:15, 670957568, 134217728, 1431699456, 496755392, 670957568, 160996968, 509960600, 76, 26214400, 301, 45, 75, 10, 4,
11:01:29, 670957568, 134217728, 1431699456, 498436832, 670957568, 151854944, 519102624, 77, 16945152, 301, 45, 75, 10, 3,
11:01:45, 670957568, 134217728, 1431699456, 497613144, 670957568, 158425600, 512531968, 76, 17645568, 301, 45, 75, 10, 4,
11:02:00, 671023104, 134217728, 1431699456, 498617544, 671023104, 154639416, 516383688, 76, 14897152, 301, 45, 75, 10, 3,
11:02:15, 670892032, 134217728, 1431699456, 506105064, 670892032, 154376456, 516515576, 76, 32526336, 301, 45, 75, 10, 4,
11:02:30, 670957568, 134217728, 1431699456, 522120840, 670957568, 178624952, 492332616, 73, 23384064, 301, 45, 75, 10, 3,
11:02:46, 671023104, 134217728, 1431699456, 499890656, 671023104, 161338720, 509684384, 75, 17248256, 301, 45, 75, 10, 3,
11:03:01, 670892032, 134217728, 1431699456, 492791856, 670892032, 166184736, 504707296, 75, 17633280, 301, 45, 75, 10, 4,
11:03:16, 670957568, 134217728, 1431699456, 492108312, 670957568, 163982088, 506975480, 75, 35381248, 301, 45, 75, 10, 4,
11:03:31, 670957568, 134217728, 1431699456, 485717272, 670957568, 170360912, 500596656, 74, 26873856, 301, 46, 75, 10, 3,
11:03:46, 670957568, 134217728, 1431699456, 484055136, 670957568, 174301672, 496655896, 74, 17866752, 301, 45, 75, 10, 3,
11:04:01, 670892032, 134217728, 1431699456, 519719272, 670892032, 183526680, 487365352, 72, 15499264, 301, 45, 75, 10, 3,
11:04:16, 670957568, 134217728, 1431699456, 515989656, 670957568, 186598504, 484359064, 72, 16199680, 301, 46, 75, 10, 4,
11:04:31, 670957568, 134217728, 1431699456, 488611616, 670957568, 172140248, 498817320, 74, 30253056, 301, 45, 75, 10, 3,
11:04:47, 670957568, 134217728, 1431699456, 493358008, 670957568, 162739664, 508217904, 75, 21491712, 301, 45, 75, 10, 3,
11:05:02, 670957568, 134217728, 1431699456, 489382088, 670957568, 171680208, 499277360, 74, 15736832, 301, 45, 75, 10, 3,
11:05:17, 671023104, 134217728, 1431699456, 484307400, 671023104, 173793016, 497230088, 74, 15642624, 301, 45, 75, 10, 3,
11:05:32, 671088640, 134217728, 1431699456, 522939480, 671023104, 173789976, 497233128, 74, 33869824, 301, 45, 75, 10, 3,
11:05:48, 670957568, 134217728, 1431699456, 492997264, 670957568, 165318336, 505639232, 75, 24989696, 301, 45, 75, 10, 3,
11:06:03, 670957568, 134217728, 1431699456, 497734360, 670957568, 158308272, 512649296, 76, 15974400, 301, 45, 75, 10, 3,
11:06:19, 671023104, 134217728, 1431699456, 514836632, 671023104, 186611176, 484411928, 72, 15880192, 301, 45, 75, 10, 3,
11:06:34, 671023104, 134217728, 1431699456, 494470072, 671023104, 163585624, 507437480, 75, 15790080, 301, 45, 75, 10, 3,
11:06:50, 670957568, 134217728, 1431699456, 523200320, 670957568, 175085904, 495871664, 73, 31047680, 301, 45, 75, 10, 4,
11:07:05, 670957568, 134217728, 1431699456, 484379472, 670957568, 170288376, 500669192, 74, 22032384, 301, 45, 75, 10, 3,
11:07:20, 670957568, 134217728, 1431699456, 500255256, 670957568, 160452416, 510505152, 76, 15855616, 301, 45, 75, 10, 3,
11:07:36, 670957568, 134217728, 1431699456, 498773136, 670957568, 159227792, 511729776, 76, 16535552, 301, 45, 75, 10, 3,
11:07:51, 670957568, 134217728, 1431699456, 502935080, 670957568, 159930480, 511027088, 76, 34029568, 301, 45, 75, 10, 3,
11:08:06, 670957568, 134217728, 1431699456, 489837032, 670957568, 167858792, 503098776, 74, 25657344, 301, 45, 75, 10, 4,
11:08:21, 670892032, 134217728, 1431699456, 509099264, 670892032, 148496616, 522395416, 77, 16007168, 301, 45, 75, 10, 4,
11:08:37, 670957568, 134217728, 1431699456, 511453680, 670957568, 149138808, 521818760, 77, 16773120, 301, 45, 75, 10, 3,
11:08:53, 671023104, 134217728, 1431699456, 520179832, 670957568, 180359256, 490598312, 73, 16965632, 301, 45, 75, 10, 3,
11:09:08, 671023104, 134217728, 1431699456, 490213448, 671023104, 169120536, 501902568, 74, 27377664, 301, 45, 75, 10, 3,
11:09:25, 670957568, 134217728, 1431699456, 495854680, 670957568, 165952392, 505005176, 75, 18489344, 301, 45, 75, 10, 3,
11:09:41, 670957568, 134217728, 1431699456, 502372544, 670957568, 160251736, 510705832, 76, 15613952, 301, 45, 75, 10, 3,
11:09:56, 670957568, 134217728, 1431699456, 493536272, 670957568, 162583440, 508374128, 75, 18214912, 301, 45, 75, 10, 4,
11:10:12, 670957568, 134217728, 1431699456, 502028192, 670957568, 152183808, 518773760, 77, 30150656, 301, 45, 75, 10, 3,
11:10:28, 670957568, 134217728, 1431699456, 506345136, 670957568, 152427776, 518529792, 77, 21389312, 301, 45, 75, 10, 4,
11:10:44, 670957568, 134217728, 1431699456, 515646976, 670957568, 146766920, 524190648, 78, 15507456, 301, 45, 75, 10, 3,
11:10:59, 670957568, 134217728, 1431699456, 523633664, 670892032, 175803952, 495088080, 73, 15826944, 301, 45, 75, 10, 3,
11:11:15, 670957568, 134217728, 1431699456, 524912960, 670957568, 166907704, 504049864, 75, 36265984, 301, 45, 75, 10, 4,
11:11:30, 670957568, 134217728, 1431699456, 496137952, 670957568, 161974640, 508982928, 75, 27385856, 301, 45, 75, 10, 3,
11:11:46, 671023104, 134217728, 1431699456, 504754464, 671023104, 153846064, 517177040, 77, 18497536, 301, 45, 75, 10, 3,
11:12:01, 671023104, 134217728, 1431699456, 515559792, 671023104, 183645976, 487377128, 72, 15429632, 301, 45, 75, 10, 3,
11:12:17, 670957568, 134217728, 1431699456, 492864200, 670957568, 163592920, 507364648, 75, 17715200, 301, 45, 75, 10, 4,
11:12:33, 670892032, 134217728, 1431699456, 500829520, 670892032, 151329488, 519562544, 77, 21913600, 301, 45, 75, 10, 3,
11:12:49, 670892032, 134217728, 1431699456, 512187824, 670892032, 147190792, 523701240, 78, 15355904, 301, 45, 75, 10, 3,
11:13:04, 670957568, 134217728, 1431699456, 516774832, 670957568, 144166552, 526791016, 78, 17031168, 301, 45, 75, 10, 3,
11:13:20, 670957568, 134217728, 1431699456, 496626960, 670957568, 156811432, 514146136, 76, 24100864, 301, 45, 75, 10, 3,
11:13:35, 671023104, 134217728, 1431699456, 506999368, 671023104, 148028544, 522994560, 77, 35282944, 301, 45, 75, 10, 3,
11:13:51, 670892032, 134217728, 1431699456, 507142112, 670892032, 147760064, 523131968, 77, 26402816, 301, 45, 75, 10, 4,
11:14:06, 670957568, 134217728, 1431699456, 489308760, 670957568, 163965592, 506991976, 75, 17133568, 301, 45, 75, 10, 4,
11:14:22, 670957568, 134217728, 1431699456, 491300536, 670957568, 164730224, 506227344, 75, 17563648, 301, 45, 75, 10, 3,
11:14:37, 670957568, 134217728, 1431699456, 502863272, 670957568, 157609560, 513348008, 76, 34971648, 301, 45, 75, 10, 3,
11:14:53, 670957568, 134217728, 1431699456, 506272104, 670957568, 155719432, 515238136, 76, 26599424, 301, 45, 75, 10, 3,
11:15:09, 670892032, 134217728, 1431699456, 505591144, 670892032, 154399440, 516492592, 76, 17838080, 301, 45, 75, 10, 3,
11:15:24, 670892032, 134217728, 1431699456, 512197888, 670892032, 184581064, 486310968, 72, 17870848, 301, 45, 75, 10, 3,
11:15:40, 671023104, 134217728, 1431699456, 487132256, 671023104, 172374216, 498648888, 74, 14901248, 301, 45, 75, 10, 3,
11:15:55, 670957568, 134217728, 1431699456, 497597664, 670957568, 165914944, 505042624, 75, 32276480, 301, 45, 75, 10, 3,
11:16:11, 670957568, 134217728, 1431699456, 497883384, 670957568, 161969048, 508988520, 75, 23388160, 301, 45, 75, 10, 3,
11:16:26, 670957568, 134217728, 1431699456, 499589368, 670957568, 161806152, 509151416, 75, 17760256, 301, 45, 75, 10, 3,
11:16:42, 670957568, 134217728, 1431699456, 508832088, 670957568, 150882592, 520074976, 77, 17764352, 301, 45, 75, 10, 3,
11:16:58, 671023104, 134217728, 1431699456, 510553696, 671023104, 149665264, 521357840, 77, 35385344, 301, 45, 75, 10, 3,
11:17:13, 670957568, 134217728, 1431699456, 506400048, 670957568, 156232960, 514724608, 76, 26632192, 301, 45, 75, 10, 3,
11:17:28, 670957568, 134217728, 1431699456, 507860488, 670957568, 153342320, 517615248, 77, 17743872, 301, 45, 75, 10, 3,
11:17:43, 670957568, 134217728, 1431699456, 498886408, 670957568, 161679232, 509278336, 75, 15376384, 301, 45, 75, 10, 4,
11:17:58, 670957568, 134217728, 1431699456, 505962968, 670957568, 152367576, 518589992, 77, 15695872, 301, 45, 75, 10, 3,
11:18:14, 670957568, 134217728, 1431699456, 512949464, 670957568, 149538608, 521418960, 77, 30130176, 301, 45, 75, 10, 3,
11:18:29, 670892032, 134217728, 1431699456, 506364400, 670892032, 162955968, 507936064, 75, 25821184, 301, 45, 75, 10, 1,
11:18:44, 670892032, 134217728, 1431699456, 509116248, 670892032, 160179096, 510712936, 76, 25710592, 301, 45, 75, 10, 1,
11:18:59, 670892032, 134217728, 1431699456, 511795488, 670892032, 157521152, 513370880, 76, 25710592, 301, 45, 75, 10, 1,
